species_name,sex,weight
Dipodomys_merriami,M,29
Chaetodipus_baileyi,F,18
Peromyscus_maniculatus,F,18
Onychomys_torridus,F,36
Dipodomys_merriami,F,45
Dipodomys_ordii,M,41
Dipodomys_merriami,M,44
Onychomys_torridus,M,27
Dipodomys_merriami,F,46
Dipodomys_merriami,M,34
Dipodomys_ordii,M,36
Dipodomys_merriami,M,43
Chaetodipus_penicillatus,M,21
Dipodomys_merriami,F,44
Dipodomys_merriami,M,48
Dipodomys_ordii,M,44
Dipodomys_ordii,M,53
Dipodomys_ordii,M,38
Chaetodipus_penicillatus,F,14
Chaetodipus_baileyi,M,29
Dipodomys_ordii,F,48
Chaetodipus_baileyi,F,34
Chaetodipus_baileyi,M,24
Chaetodipus_baileyi,M,21
Chaetodipus_baileyi,F,34
Dipodomys_merriami,F,50
Chaetodipus_penicillatus,M,11
Chaetodipus_penicillatus,F,10
Peromyscus_maniculatus,M,24
Dipodomys_merriami,M,58
Onychomys_torridus,F,27
Onychomys_torridus,M,30
Chaetodipus_penicillatus,F,18
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,F,21
Neotoma_albigula,M,227
Chaetodipus_penicillatus,F,18
Neotoma_albigula,F,200
Chaetodipus_penicillatus,F,20
Neotoma_albigula,F,203
Chaetodipus_baileyi,F,43
Chaetodipus_baileyi,M,38
Chaetodipus_baileyi,F,41
Chaetodipus_penicillatus,F,28
Chaetodipus_penicillatus,F,16
Neotoma_albigula,F,189
Chaetodipus_penicillatus,F,26
Chaetodipus_baileyi,F,38
Neotoma_albigula,F,164
Chaetodipus_baileyi,F,29
Chaetodipus_baileyi,M,23
Chaetodipus_baileyi,F,31
Chaetodipus_penicillatus,F,20
Dipodomys_merriami,M,50
Chaetodipus_penicillatus,F,18
Onychomys_torridus,F,34
Chaetodipus_baileyi,F,37
Dipodomys_merriami,M,54
Dipodomys_merriami,M,48
Chaetodipus_penicillatus,F,17
Chaetodipus_penicillatus,F,18
Chaetodipus_penicillatus,F,22
Chaetodipus_penicillatus,F,24
Chaetodipus_baileyi,M,45
Dipodomys_ordii,M,59
Chaetodipus_penicillatus,F,17
Chaetodipus_penicillatus,M,19
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,F,22
Neotoma_albigula,F,194
Dipodomys_merriami,M,41
Dipodomys_merriami,F,46
Dipodomys_merriami,M,41
Dipodomys_merriami,M,38
Dipodomys_merriami,F,42
Chaetodipus_penicillatus,F,20
Chaetodipus_penicillatus,M,19
Chaetodipus_penicillatus,F,19
Chaetodipus_baileyi,F,32
Chaetodipus_baileyi,F,38
Chaetodipus_baileyi,F,39
Chaetodipus_baileyi,F,30
Chaetodipus_baileyi,F,34
Chaetodipus_baileyi,M,38
Chaetodipus_baileyi,F,32
Chaetodipus_baileyi,F,33
Chaetodipus_baileyi,M,45
Chaetodipus_penicillatus,F,21
Dipodomys_merriami,M,48
Dipodomys_ordii,F,46
Dipodomys_merriami,M,48
Chaetodipus_baileyi,F,36
Chaetodipus_baileyi,F,21
Onychomys_torridus,F,29
Chaetodipus_baileyi,F,39
Peromyscus_eremicus,F,29
Chaetodipus_baileyi,F,22
Chaetodipus_baileyi,M,26
Chaetodipus_baileyi,M,24
Onychomys_torridus,M,14
Chaetodipus_penicillatus,M,7
Chaetodipus_penicillatus,F,9
Chaetodipus_penicillatus,M,4
Onychomys_torridus,M,23
Chaetodipus_baileyi,F,31
Chaetodipus_penicillatus,M,14
Chaetodipus_penicillatus,M,13
Chaetodipus_penicillatus,M,18
Dipodomys_merriami,F,49
Chaetodipus_penicillatus,M,21
Dipodomys_merriami,M,57
Onychomys_torridus,F,26
Dipodomys_merriami,F,55
Dipodomys_merriami,F,41
Dipodomys_merriami,M,51
Dipodomys_merriami,M,51
Dipodomys_ordii,M,35
Chaetodipus_penicillatus,F,13
Dipodomys_ordii,F,59
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,M,21
Dipodomys_ordii,M,30
Chaetodipus_baileyi,M,48
Onychomys_torridus,F,29
Chaetodipus_baileyi,F,35
Onychomys_torridus,M,22
Dipodomys_merriami,M,46
Dipodomys_merriami,M,53
Dipodomys_merriami,M,34
Chaetodipus_penicillatus,F,24
Chaetodipus_penicillatus,F,22
Chaetodipus_penicillatus,F,19
Chaetodipus_penicillatus,F,17
Peromyscus_eremicus,F,34
Chaetodipus_penicillatus,F,21
Chaetodipus_baileyi,F,22
Chaetodipus_penicillatus,F,17
Chaetodipus_penicillatus,F,17
Onychomys_torridus,F,32
Dipodomys_ordii,M,47
Chaetodipus_penicillatus,M,12
Chaetodipus_baileyi,M,38
Chaetodipus_penicillatus,M,15
Chaetodipus_penicillatus,F,12
Chaetodipus_penicillatus,F,13
Neotoma_albigula,F,195
Sigmodon_hispidus,M,49
Chaetodipus_penicillatus,F,18
Chaetodipus_penicillatus,M,18
Chaetodipus_penicillatus,M,12
Onychomys_torridus,M,21
Onychomys_torridus,F,27
Chaetodipus_baileyi,F,41
Chaetodipus_baileyi,F,37
Chaetodipus_baileyi,F,44
Chaetodipus_baileyi,M,50
Chaetodipus_baileyi,F,35
Chaetodipus_penicillatus,F,18
Onychomys_torridus,M,19
Chaetodipus_baileyi,F,35
Chaetodipus_baileyi,F,34
Onychomys_torridus,M,27
Chaetodipus_baileyi,M,47
Chaetodipus_baileyi,F,32
Chaetodipus_baileyi,F,34
Onychomys_torridus,M,28
Dipodomys_merriami,M,31
Chaetodipus_penicillatus,M,15
Chaetodipus_penicillatus,F,20
Dipodomys_ordii,M,49
Dipodomys_merriami,M,48
Dipodomys_merriami,M,49
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,F,14
Onychomys_torridus,M,25
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,M,35
Chaetodipus_baileyi,M,37
Chaetodipus_penicillatus,M,17
Chaetodipus_baileyi,F,35
Chaetodipus_penicillatus,M,13
Chaetodipus_baileyi,M,21
Chaetodipus_penicillatus,M,10
Chaetodipus_baileyi,M,28
Chaetodipus_baileyi,F,37
Chaetodipus_baileyi,F,34
Chaetodipus_baileyi,F,29
Chaetodipus_penicillatus,M,18
Neotoma_albigula,F,165
Chaetodipus_baileyi,M,23
Chaetodipus_baileyi,F,30
Chaetodipus_baileyi,F,29
Chaetodipus_baileyi,M,35
Chaetodipus_penicillatus,M,13
Chaetodipus_penicillatus,M,15
Chaetodipus_penicillatus,M,14
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,M,14
Chaetodipus_penicillatus,M,17
Chaetodipus_penicillatus,M,16
Onychomys_torridus,F,22
Chaetodipus_penicillatus,M,16
Chaetodipus_baileyi,F,31
Onychomys_torridus,F,24
Chaetodipus_penicillatus,M,11
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,M,62
Dipodomys_merriami,M,55
Onychomys_torridus,M,25
Chaetodipus_penicillatus,M,18
Dipodomys_merriami,M,51
Dipodomys_merriami,M,55
Dipodomys_merriami,M,27
Dipodomys_merriami,F,61
Chaetodipus_penicillatus,M,18
Chaetodipus_baileyi,M,39
Dipodomys_merriami,F,45
Dipodomys_merriami,F,40
Chaetodipus_penicillatus,F,18
Dipodomys_merriami,M,51
Dipodomys_merriami,M,19
Dipodomys_ordii,M,46
Onychomys_torridus,M,11
Chaetodipus_penicillatus,F,18
Chaetodipus_baileyi,M,26
Chaetodipus_penicillatus,F,12
Chaetodipus_baileyi,F,20
Chaetodipus_penicillatus,F,15
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,M,12
Chaetodipus_baileyi,F,36
Chaetodipus_baileyi,F,26
Chaetodipus_baileyi,M,47
Onychomys_torridus,F,33
Chaetodipus_penicillatus,M,19
Dipodomys_merriami,M,45
Dipodomys_merriami,M,53
Dipodomys_merriami,M,39
Dipodomys_merriami,M,49
Dipodomys_merriami,F,45
Onychomys_torridus,M,23
Chaetodipus_penicillatus,M,13
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,F,15
Chaetodipus_penicillatus,F,18
Chaetodipus_penicillatus,F,21
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,F,31
Chaetodipus_baileyi,M,29
Chaetodipus_penicillatus,M,17
Chaetodipus_penicillatus,F,18
Dipodomys_ordii,F,69
Dipodomys_ordii,M,53
Chaetodipus_penicillatus,M,18
Reithrodontomys_megalotis,M,11
Neotoma_albigula,F,131
Chaetodipus_baileyi,M,38
Chaetodipus_penicillatus,F,22
Chaetodipus_baileyi,M,41
Chaetodipus_penicillatus,M,14
Chaetodipus_penicillatus,M,14
Chaetodipus_penicillatus,M,19
Dipodomys_ordii,M,54
Dipodomys_ordii,F,47
Chaetodipus_penicillatus,M,23
Chaetodipus_baileyi,F,37
Chaetodipus_baileyi,F,34
Chaetodipus_baileyi,F,36
Onychomys_torridus,M,16
Chaetodipus_baileyi,F,33
Chaetodipus_baileyi,F,33
Chaetodipus_baileyi,F,31
Chaetodipus_baileyi,M,21
Chaetodipus_baileyi,M,29
Chaetodipus_baileyi,F,32
Dipodomys_ordii,F,54
Dipodomys_merriami,M,41
Chaetodipus_penicillatus,M,16
Onychomys_torridus,M,24
Chaetodipus_penicillatus,F,16
Chaetodipus_baileyi,M,38
Chaetodipus_penicillatus,F,17
Sigmodon_hispidus,F,59
Chaetodipus_baileyi,M,26
Chaetodipus_baileyi,M,28
Chaetodipus_penicillatus,F,15
Chaetodipus_baileyi,M,39
Chaetodipus_penicillatus,M,16
Onychomys_torridus,M,19
Chaetodipus_baileyi,M,24
Chaetodipus_baileyi,F,34
Chaetodipus_baileyi,F,40
Chaetodipus_baileyi,M,32
Dipodomys_merriami,M,45
Chaetodipus_baileyi,F,40
Chaetodipus_baileyi,M,28
Chaetodipus_baileyi,M,36
Reithrodontomys_megalotis,F,20
Chaetodipus_baileyi,F,29
Chaetodipus_penicillatus,M,12
Chaetodipus_baileyi,M,39
Chaetodipus_baileyi,F,28
Chaetodipus_baileyi,F,28
Chaetodipus_baileyi,M,29
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,M,14
Chaetodipus_baileyi,M,26
Chaetodipus_baileyi,M,19
Chaetodipus_baileyi,M,18
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,M,14
Onychomys_torridus,F,20
Chaetodipus_baileyi,F,30
Dipodomys_merriami,M,24
Chaetodipus_penicillatus,M,13
Onychomys_torridus,F,24
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,M,42
Dipodomys_merriami,M,34
Dipodomys_merriami,M,42
Chaetodipus_penicillatus,M,13
Dipodomys_merriami,M,50
Dipodomys_merriami,M,41
Dipodomys_merriami,M,49
Chaetodipus_penicillatus,F,15
Chaetodipus_baileyi,F,32
Chaetodipus_penicillatus,F,14
Chaetodipus_penicillatus,F,18
Onychomys_torridus,M,18
Chaetodipus_baileyi,M,34
Chaetodipus_baileyi,M,28
Chaetodipus_penicillatus,M,14
Chaetodipus_baileyi,F,33
Dipodomys_merriami,M,42
Chaetodipus_penicillatus,F,13
Dipodomys_merriami,M,27
Chaetodipus_penicillatus,F,13
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,F,17
Chaetodipus_penicillatus,F,18
Chaetodipus_penicillatus,F,13
Reithrodontomys_megalotis,F,14
Chaetodipus_penicillatus,F,17
Dipodomys_ordii,M,53
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,M,50
Chaetodipus_penicillatus,M,16
Chaetodipus_baileyi,M,27
Chaetodipus_penicillatus,F,15
Chaetodipus_penicillatus,M,19
Dipodomys_ordii,M,41
Chaetodipus_baileyi,M,24
Chaetodipus_baileyi,F,24
Chaetodipus_penicillatus,M,17
Dipodomys_ordii,M,52
Neotoma_albigula,F,137
Dipodomys_ordii,F,54
Neotoma_albigula,F,181
Neotoma_albigula,M,265
Chaetodipus_baileyi,M,27
Dipodomys_ordii,F,54
Chaetodipus_penicillatus,M,18
Dipodomys_merriami,M,60
Dipodomys_ordii,M,42
Dipodomys_ordii,M,55
Dipodomys_ordii,M,63
Chaetodipus_baileyi,M,26
Chaetodipus_penicillatus,M,14
Onychomys_torridus,F,25
Chaetodipus_baileyi,F,34
Chaetodipus_baileyi,F,36
Chaetodipus_baileyi,M,23
Chaetodipus_baileyi,F,22
Chaetodipus_baileyi,F,22
Chaetodipus_baileyi,M,38
Chaetodipus_baileyi,F,33
Chaetodipus_baileyi,F,32
Dipodomys_merriami,M,52
Dipodomys_merriami,F,43
Chaetodipus_penicillatus,M,16
Dipodomys_ordii,F,54
Chaetodipus_baileyi,M,31
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,M,24
Chaetodipus_baileyi,M,42
Neotoma_albigula,F,174
Chaetodipus_baileyi,F,24
Chaetodipus_penicillatus,M,13
Chaetodipus_baileyi,F,32
Chaetodipus_penicillatus,M,14
Chaetodipus_baileyi,M,38
Dipodomys_merriami,M,56
Chaetodipus_baileyi,F,35
Chaetodipus_baileyi,M,36
Chaetodipus_baileyi,F,34
Chaetodipus_baileyi,M,22
Dipodomys_merriami,F,28
Chaetodipus_baileyi,F,29
Reithrodontomys_megalotis,M,13
Onychomys_torridus,F,25
Chaetodipus_baileyi,F,29
Chaetodipus_baileyi,M,36
Chaetodipus_baileyi,F,30
Chaetodipus_baileyi,F,28
Chaetodipus_penicillatus,M,17
Chaetodipus_baileyi,M,52
Dipodomys_merriami,M,45
Chaetodipus_baileyi,M,30
Sigmodon_hispidus,M,72
Chaetodipus_baileyi,M,30
Chaetodipus_penicillatus,M,17
Chaetodipus_baileyi,M,24
Onychomys_torridus,F,20
Onychomys_torridus,M,27
Chaetodipus_penicillatus,M,21
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,M,19
Chaetodipus_baileyi,F,31
Chaetodipus_penicillatus,M,15
Dipodomys_merriami,M,43
Dipodomys_merriami,M,44
Dipodomys_ordii,M,51
Dipodomys_merriami,M,44
Chaetodipus_penicillatus,M,16
Dipodomys_merriami,F,54
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,M,50
Dipodomys_merriami,M,43
Dipodomys_merriami,M,27
Dipodomys_merriami,F,46
Dipodomys_merriami,M,52
Reithrodontomys_megalotis,F,16
Dipodomys_merriami,M,43
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,M,16
Chaetodipus_baileyi,M,24
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,M,37
Chaetodipus_penicillatus,F,15
Dipodomys_ordii,M,49
Chaetodipus_baileyi,F,29
Onychomys_torridus,M,24
Chaetodipus_penicillatus,F,13
Onychomys_torridus,M,22
Chaetodipus_baileyi,M,32
Chaetodipus_baileyi,M,30
Chaetodipus_baileyi,M,31
Chaetodipus_baileyi,F,28
Chaetodipus_penicillatus,M,13
Dipodomys_merriami,M,41
Chaetodipus_penicillatus,M,16
Dipodomys_merriami,M,37
Chaetodipus_penicillatus,F,16
Onychomys_torridus,F,19
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,F,14
Peromyscus_maniculatus,F,30
Reithrodontomys_megalotis,F,19
Chaetodipus_penicillatus,F,19
Dipodomys_ordii,M,53
Chaetodipus_penicillatus,M,19
Chaetodipus_penicillatus,F,18
Chaetodipus_baileyi,F,35
Chaetodipus_baileyi,F,27
Dipodomys_ordii,F,48
Dipodomys_ordii,F,65
Onychomys_torridus,F,29
Dipodomys_merriami,F,46
Dipodomys_merriami,M,50
Dipodomys_ordii,F,49
Dipodomys_ordii,M,59
Chaetodipus_penicillatus,F,24
Chaetodipus_baileyi,M,30
Chaetodipus_baileyi,M,46
Chaetodipus_baileyi,F,29
Chaetodipus_baileyi,F,42
Chaetodipus_penicillatus,M,18
Chaetodipus_penicillatus,F,17
Dipodomys_ordii,F,52
Chaetodipus_penicillatus,M,18
Dipodomys_ordii,M,54
Chaetodipus_penicillatus,M,17
Neotoma_albigula,F,185
Neotoma_albigula,F,144
Chaetodipus_penicillatus,M,15
Chaetodipus_baileyi,M,43
Chaetodipus_baileyi,M,24
Dipodomys_merriami,F,47
Dipodomys_ordii,M,54
Chaetodipus_baileyi,M,33
Dipodomys_merriami,F,33
Chaetodipus_penicillatus,M,17
Dipodomys_ordii,F,56
Chaetodipus_penicillatus,M,22
Chaetodipus_baileyi,F,35
Chaetodipus_baileyi,F,23
Chaetodipus_baileyi,F,34
Chaetodipus_baileyi,M,21
Chaetodipus_baileyi,F,30
Chaetodipus_baileyi,M,24
Chaetodipus_baileyi,F,30
Dipodomys_merriami,F,42
Dipodomys_ordii,F,54
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,M,36
Chaetodipus_baileyi,M,38
Chaetodipus_baileyi,M,26
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,M,47
Chaetodipus_penicillatus,M,19
Chaetodipus_baileyi,M,23
Chaetodipus_baileyi,F,32
Chaetodipus_baileyi,M,43
Chaetodipus_baileyi,F,24
Dipodomys_merriami,F,32
Chaetodipus_penicillatus,F,23
Chaetodipus_baileyi,M,36
Dipodomys_merriami,M,57
Chaetodipus_baileyi,M,31
Chaetodipus_baileyi,F,39
Dipodomys_merriami,F,42
Chaetodipus_baileyi,F,24
Chaetodipus_baileyi,F,29
Chaetodipus_baileyi,M,24
Chaetodipus_baileyi,M,38
Chaetodipus_baileyi,M,30
Chaetodipus_baileyi,F,32
Chaetodipus_baileyi,F,38
Chaetodipus_baileyi,M,20
Onychomys_torridus,M,25
Chaetodipus_baileyi,M,51
Chaetodipus_penicillatus,M,18
Chaetodipus_baileyi,F,38
Chaetodipus_baileyi,M,39
Chaetodipus_baileyi,F,26
Onychomys_torridus,M,26
Chaetodipus_baileyi,F,33
Chaetodipus_baileyi,F,31
Dipodomys_merriami,F,42
Chaetodipus_baileyi,F,27
Chaetodipus_baileyi,M,42
Dipodomys_merriami,M,50
Chaetodipus_baileyi,M,35
Chaetodipus_penicillatus,M,17
Chaetodipus_penicillatus,M,16
Onychomys_torridus,M,26
Chaetodipus_baileyi,F,37
Chaetodipus_penicillatus,M,21
Onychomys_torridus,F,21
Chaetodipus_baileyi,F,31
Dipodomys_merriami,F,46
Onychomys_torridus,M,25
Chaetodipus_baileyi,M,33
Dipodomys_merriami,M,46
Onychomys_torridus,M,27
Dipodomys_merriami,M,32
Chaetodipus_baileyi,F,23
Dipodomys_merriami,F,46
Dipodomys_merriami,M,45
Dipodomys_merriami,M,47
Chaetodipus_penicillatus,M,14
Chaetodipus_baileyi,M,41
Dipodomys_merriami,M,49
Chaetodipus_baileyi,M,32
Chaetodipus_baileyi,F,34
Chaetodipus_penicillatus,M,16
Chaetodipus_baileyi,M,33
Dipodomys_ordii,M,51
Chaetodipus_baileyi,M,25
Chaetodipus_baileyi,M,29
Dipodomys_ordii,M,51
Chaetodipus_baileyi,F,32
Dipodomys_ordii,M,57
Onychomys_torridus,M,22
Chaetodipus_baileyi,F,29
Chaetodipus_penicillatus,M,15
Chaetodipus_baileyi,F,42
Chaetodipus_baileyi,M,34
Chaetodipus_penicillatus,M,15
Dipodomys_merriami,M,53
Chaetodipus_penicillatus,F,13
Chaetodipus_penicillatus,F,20
Chaetodipus_penicillatus,F,14
Chaetodipus_penicillatus,M,19
Chaetodipus_penicillatus,M,12
Chaetodipus_penicillatus,F,15
Chaetodipus_penicillatus,F,14
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,F,23
Dipodomys_ordii,F,46
Dipodomys_ordii,M,46
Chaetodipus_penicillatus,M,17
Dipodomys_ordii,F,35
Chaetodipus_penicillatus,F,15
Dipodomys_merriami,F,49
Chaetodipus_penicillatus,F,34
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,F,31
Chaetodipus_penicillatus,M,21
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,F,42
Chaetodipus_penicillatus,M,22
Reithrodontomys_megalotis,F,13
Chaetodipus_baileyi,M,30
Chaetodipus_baileyi,M,47
Chaetodipus_baileyi,F,42
Chaetodipus_penicillatus,M,19
Chaetodipus_baileyi,F,26
Chaetodipus_baileyi,F,31
Dipodomys_ordii,F,66
Neotoma_albigula,M,184
Chaetodipus_penicillatus,M,13
Chaetodipus_penicillatus,F,14
Chaetodipus_penicillatus,F,17
Chaetodipus_penicillatus,M,22
Chaetodipus_penicillatus,M,21
Chaetodipus_penicillatus,M,19
Chaetodipus_baileyi,F,31
Dipodomys_merriami,F,33
Chaetodipus_penicillatus,F,15
Chaetodipus_baileyi,F,24
Chaetodipus_baileyi,F,48
Chaetodipus_baileyi,F,44
Chaetodipus_penicillatus,M,16
Chaetodipus_baileyi,M,43
Chaetodipus_baileyi,M,31
Chaetodipus_baileyi,M,26
Chaetodipus_baileyi,M,41
Chaetodipus_baileyi,F,33
Chaetodipus_baileyi,M,33
Chaetodipus_baileyi,F,30
Chaetodipus_baileyi,F,24
Dipodomys_merriami,F,41
Dipodomys_merriami,F,44
Dipodomys_merriami,M,49
Dipodomys_merriami,M,33
Chaetodipus_penicillatus,M,19
Dipodomys_merriami,M,49
Dipodomys_merriami,M,40
Onychomys_torridus,M,24
Chaetodipus_baileyi,M,40
Chaetodipus_penicillatus,M,25
Chaetodipus_baileyi,M,35
Chaetodipus_baileyi,M,37
Chaetodipus_baileyi,F,24
Chaetodipus_baileyi,M,29
Chaetodipus_baileyi,F,34
Chaetodipus_penicillatus,F,33
Chaetodipus_baileyi,M,41
Chaetodipus_baileyi,F,37
Chaetodipus_penicillatus,M,16
Chaetodipus_baileyi,M,40
Chaetodipus_baileyi,F,37
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,M,45
Chaetodipus_penicillatus,F,14
Neotoma_albigula,F,160
Neotoma_albigula,F,208
Chaetodipus_penicillatus,F,16
Peromyscus_leucopus,M,21
Neotoma_albigula,F,171
Chaetodipus_baileyi,F,43
Chaetodipus_baileyi,F,29
Chaetodipus_baileyi,F,40
Chaetodipus_baileyi,M,49
Onychomys_torridus,M,29
Chaetodipus_baileyi,F,32
Chaetodipus_baileyi,M,33
Dipodomys_merriami,F,41
Dipodomys_merriami,F,40
Chaetodipus_baileyi,M,40
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,F,30
Chaetodipus_penicillatus,M,18
Onychomys_torridus,M,25
Onychomys_torridus,M,31
Chaetodipus_baileyi,M,49
Onychomys_torridus,F,26
Chaetodipus_baileyi,F,24
Reithrodontomys_megalotis,M,13
Chaetodipus_baileyi,F,31
Chaetodipus_penicillatus,M,17
Chaetodipus_penicillatus,F,18
Chaetodipus_baileyi,F,31
Onychomys_torridus,M,30
Chaetodipus_penicillatus,M,21
Onychomys_torridus,F,26
Chaetodipus_penicillatus,M,20
Dipodomys_merriami,M,50
Sigmodon_hispidus,M,77
Chaetodipus_penicillatus,M,19
Chaetodipus_baileyi,F,26
Dipodomys_merriami,M,47
Dipodomys_merriami,F,46
Dipodomys_merriami,M,50
Onychomys_torridus,M,28
Dipodomys_merriami,M,30
Chaetodipus_penicillatus,M,14
Dipodomys_ordii,F,43
Chaetodipus_baileyi,F,28
Chaetodipus_penicillatus,M,16
Dipodomys_ordii,M,50
Chaetodipus_baileyi,F,31
Chaetodipus_penicillatus,M,26
Chaetodipus_penicillatus,F,14
Chaetodipus_baileyi,F,31
Dipodomys_ordii,F,43
Onychomys_torridus,M,22
Chaetodipus_penicillatus,F,31
Chaetodipus_penicillatus,M,17
Chaetodipus_penicillatus,M,21
Chaetodipus_baileyi,F,31
Chaetodipus_baileyi,M,44
Onychomys_torridus,M,25
Dipodomys_merriami,M,26
Dipodomys_merriami,M,49
Dipodomys_merriami,M,53
Chaetodipus_penicillatus,M,19
Dipodomys_merriami,F,43
Onychomys_torridus,M,30
Onychomys_torridus,F,31
Dipodomys_merriami,F,48
Dipodomys_merriami,M,47
Dipodomys_merriami,F,41
Chaetodipus_penicillatus,M,13
Onychomys_torridus,M,26
Chaetodipus_penicillatus,F,13
Chaetodipus_penicillatus,F,14
Chaetodipus_penicillatus,M,17
Chaetodipus_penicillatus,M,21
Chaetodipus_penicillatus,M,22
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,M,20
Dipodomys_ordii,M,41
Reithrodontomys_megalotis,F,11
Dipodomys_ordii,M,41
Onychomys_torridus,M,24
Dipodomys_ordii,M,53
Dipodomys_ordii,F,49
Chaetodipus_penicillatus,F,23
Chaetodipus_penicillatus,F,29
Chaetodipus_penicillatus,M,21
Chaetodipus_baileyi,F,35
Chaetodipus_penicillatus,M,14
Chaetodipus_penicillatus,M,21
Chaetodipus_baileyi,F,37
Chaetodipus_baileyi,F,38
Chaetodipus_baileyi,M,37
Chaetodipus_baileyi,F,38
Chaetodipus_penicillatus,F,16
Chaetodipus_baileyi,F,34
Chaetodipus_baileyi,M,31
Chaetodipus_penicillatus,F,16
Chaetodipus_baileyi,F,36
Onychomys_torridus,F,29
Chaetodipus_penicillatus,F,23
Onychomys_torridus,M,30
Dipodomys_ordii,M,39
Dipodomys_ordii,M,38
Dipodomys_merriami,F,33
Dipodomys_merriami,M,52
Dipodomys_merriami,F,29
Chaetodipus_baileyi,M,45
Chaetodipus_penicillatus,M,22
Chaetodipus_penicillatus,M,19
Chaetodipus_baileyi,F,31
Chaetodipus_baileyi,M,41
Dipodomys_ordii,F,42
Onychomys_torridus,M,29
Dipodomys_merriami,F,40
Dipodomys_merriami,M,18
Chaetodipus_baileyi,F,34
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,F,20
Onychomys_torridus,F,35
Chaetodipus_baileyi,F,31
Dipodomys_merriami,F,45
Dipodomys_ordii,M,51
Chaetodipus_baileyi,M,22
Chaetodipus_baileyi,F,30
Chaetodipus_baileyi,F,31
Chaetodipus_baileyi,F,38
Chaetodipus_baileyi,F,39
Chaetodipus_baileyi,M,36
Dipodomys_merriami,M,56
Chaetodipus_baileyi,M,21
Chaetodipus_baileyi,F,21
Chaetodipus_baileyi,F,19
Chaetodipus_baileyi,F,39
Chaetodipus_baileyi,M,38
Chaetodipus_baileyi,F,23
Chaetodipus_baileyi,M,17
Chaetodipus_penicillatus,F,20
Chaetodipus_penicillatus,M,18
Chaetodipus_baileyi,M,34
Reithrodontomys_megalotis,M,10
Reithrodontomys_megalotis,M,9
Peromyscus_eremicus,M,31
Peromyscus_eremicus,M,21
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,M,46
Dipodomys_merriami,F,46
Dipodomys_ordii,F,59
Chaetodipus_penicillatus,F,19
Chaetodipus_baileyi,M,32
Chaetodipus_baileyi,F,30
Chaetodipus_penicillatus,M,20
Chaetodipus_penicillatus,M,24
Onychomys_torridus,M,33
Chaetodipus_penicillatus,F,17
Chaetodipus_baileyi,M,29
Chaetodipus_baileyi,F,36
Onychomys_torridus,F,24
Chaetodipus_penicillatus,F,19
Chaetodipus_penicillatus,M,20
Dipodomys_merriami,F,52
Chaetodipus_baileyi,M,34
Chaetodipus_baileyi,M,49
Dipodomys_merriami,F,44
Dipodomys_merriami,M,50
Dipodomys_merriami,F,39
Chaetodipus_baileyi,M,39
Chaetodipus_penicillatus,F,21
Onychomys_torridus,F,38
Chaetodipus_penicillatus,M,19
Chaetodipus_penicillatus,F,18
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,M,23
Chaetodipus_baileyi,M,36
Dipodomys_merriami,F,47
Chaetodipus_penicillatus,F,20
Chaetodipus_penicillatus,F,36
Sigmodon_hispidus,M,92
Chaetodipus_baileyi,F,22
Dipodomys_merriami,M,49
Onychomys_torridus,M,29
Dipodomys_merriami,F,55
Chaetodipus_baileyi,M,23
Chaetodipus_penicillatus,F,19
Chaetodipus_penicillatus,F,17
Chaetodipus_penicillatus,M,15
Dipodomys_ordii,M,23
Dipodomys_ordii,F,47
